# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 3.0
# ============================================================
# b  pD0  dsigma_dy
0  0.1  191.871
0  0.3  113.749
0  0.5  70.1622
0  0.7  43.4712
0  0.9  27.0552
0  1.1  16.966
0  1.3  10.7367
0  1.5  6.86467
0  1.7  4.4308
0  1.9  2.89097
0  2.1  1.90511
0  2.3  1.26834
0  2.5  0.852967
0  2.7  0.579101
0  2.9  0.396926
0  3.1  0.274581
0  3.3  0.191533
0  3.5  0.134774
0  3.7  0.0956183
0  3.9  0.0683438
0  4.1  0.0491967
0  4.3  0.0356567
0  4.5  0.0260023
0  4.7  0.0190987
0  4.9  0.0141047
0  5.1  0.010474
0  5.3  0.00781843
0  5.5  0.00586208
0  5.7  0.00441787
0  5.9  0.00334539
0  6.1  0.00254625
0  6.3  0.00194348
0  6.5  0.00149008
0  6.7  0.00114673
0  6.9  0.000885535
0  7.1  0.000686024
0  7.3  0.000533407
0  7.5  0.000416047
0  7.7  0.00032547
0  7.9  0.000255529
0  8.1  0.000200948
0  8.3  0.000158509
0  8.5  0.000125351
0  8.7  9.93681e-05
0  8.9  7.89858e-05
0  9.1  6.28888e-05
0  9.3  5.02233e-05
0  9.5  4.01802e-05
0  9.7  3.2207e-05
0  9.9  2.58644e-05
0  10.1  2.0809e-05
0  10.3  1.6772e-05
0  10.5  1.35423e-05
0  10.7  1.09503e-05
0  10.9  8.87532e-06
0  11.1  7.20261e-06
0  11.3  5.85512e-06
0  11.5  4.7693e-06
0  11.7  3.88691e-06
0  11.9  3.17349e-06
2  0.1  191.733
2  0.3  113.666
2  0.5  70.1103
2  0.7  43.4381
2  0.9  27.034
2  1.1  16.9521
2  1.3  10.7276
2  1.5  6.85852
2  1.7  4.42665
2  1.9  2.88815
2  2.1  1.90317
2  2.3  1.267
2  2.5  0.852043
2  2.7  0.578456
2  2.9  0.396471
2  3.1  0.274258
2  3.3  0.191302
2  3.5  0.134609
2  3.7  0.0954994
2  3.9  0.0682575
2  4.1  0.0491338
2  4.3  0.0356105
2  4.5  0.0259682
2  4.7  0.0190734
2  4.9  0.0140859
2  5.1  0.0104599
2  5.3  0.00780775
2  5.5  0.00585404
2  5.7  0.00441177
2  5.9  0.0033407
2  6.1  0.00254266
2  6.3  0.00194072
2  6.5  0.00148795
2  6.7  0.00114508
2  6.9  0.000884252
2  7.1  0.000685026
2  7.3  0.000532629
2  7.5  0.000415438
2  7.7  0.000324991
2  7.9  0.000255153
2  8.1  0.000200649
2  8.3  0.000158273
2  8.5  0.000125164
2  8.7  9.92189e-05
2  8.9  7.88668e-05
2  9.1  6.27934e-05
2  9.3  5.01471e-05
2  9.5  4.01191e-05
2  9.7  3.21578e-05
2  9.9  2.58248e-05
2  10.1  2.0777e-05
2  10.3  1.67462e-05
2  10.5  1.35214e-05
2  10.7  1.09332e-05
2  10.9  8.86154e-06
2  11.1  7.19136e-06
2  11.3  5.84593e-06
2  11.5  4.76178e-06
2  11.7  3.88079e-06
2  11.9  3.16849e-06
4  0.1  191.315
4  0.3  113.415
4  0.5  69.9532
4  0.7  43.338
4  0.9  26.9699
4  1.1  16.9102
4  1.3  10.6998
4  1.5  6.83985
4  1.7  4.41402
4  1.9  2.8796
4  2.1  1.89735
4  2.3  1.26294
4  2.5  0.849243
4  2.7  0.576489
4  2.9  0.395104
4  3.1  0.273275
4  3.3  0.190605
4  3.5  0.134111
4  3.7  0.0951366
4  3.9  0.0679781
4  4.1  0.0489372
4  4.3  0.035456
4  4.5  0.0258646
4  4.7  0.0189972
4  4.9  0.0140296
4  5.1  0.0104163
4  5.3  0.00777618
4  5.5  0.00583021
4  5.7  0.00439344
4  5.9  0.00332665
4  6.1  0.00253049
4  6.3  0.00193254
4  6.5  0.00148161
4  6.7  0.00114008
4  6.9  0.000880447
4  7.1  0.000682384
4  7.3  0.000530593
4  7.5  0.000413631
4  7.7  0.000323602
4  7.9  0.000254053
4  8.1  0.000199757
4  8.3  0.000157587
4  8.5  0.000124603
4  8.7  9.8777e-05
4  8.9  7.85182e-05
4  9.1  6.25314e-05
4  9.3  4.99243e-05
4  9.5  3.99352e-05
4  9.7  3.20172e-05
4  9.9  2.57149e-05
4  10.1  2.0685e-05
4  10.3  1.66748e-05
4  10.5  1.34601e-05
4  10.7  1.08875e-05
4  10.9  8.82287e-06
4  11.1  7.16024e-06
4  11.3  5.823e-06
4  11.5  4.74064e-06
4  11.7  3.86532e-06
4  11.9  3.15299e-06
6  0.1  190.61
6  0.3  112.993
6  0.5  69.6891
6  0.7  43.1655
6  0.9  26.8621
6  1.1  16.8396
6  1.3  10.6531
6  1.5  6.80852
6  1.7  4.3929
6  1.9  2.86521
6  2.1  1.88748
6  2.3  1.25615
6  2.5  0.844511
6  2.7  0.57319
6  2.9  0.392781
6  3.1  0.271645
6  3.3  0.189446
6  3.5  0.13328
6  3.7  0.0945367
6  3.9  0.0675616
6  4.1  0.048621
6  4.3  0.0352372
6  4.5  0.0256926
6  4.7  0.0188688
6  4.9  0.0139328
6  5.1  0.0103454
6  5.3  0.00772221
6  5.5  0.00578915
6  5.7  0.00436248
6  5.9  0.00330312
6  6.1  0.00251392
6  6.3  0.00191864
6  6.5  0.00147094
6  6.7  0.00113194
6  6.9  0.000874038
6  7.1  0.000677094
6  7.3  0.000526441
6  7.5  0.000410586
6  7.7  0.000321407
6  7.9  0.000252144
6  8.1  0.000198278
6  8.3  0.000156401
6  8.5  0.000123678
6  8.7  9.80346e-05
6  8.9  7.79206e-05
6  9.1  6.20453e-05
6  9.3  4.95406e-05
6  9.5  3.96334e-05
6  9.7  3.17679e-05
6  9.9  2.55118e-05
6  10.1  2.05254e-05
6  10.3  1.65423e-05
6  10.5  1.33568e-05
6  10.7  1.08051e-05
6  10.9  8.75306e-06
6  11.1  7.10233e-06
6  11.3  5.77566e-06
6  11.5  4.70272e-06
6  11.7  3.83267e-06
6  11.9  3.12936e-06
8  0.1  189.596
8  0.3  112.387
8  0.5  69.3099
8  0.7  42.9255
8  0.9  26.7072
8  1.1  16.7383
8  1.3  10.586
8  1.5  6.76353
8  1.7  4.36251
8  1.9  2.84459
8  2.1  1.87337
8  2.3  1.24642
8  2.5  0.837747
8  2.7  0.568467
8  2.9  0.389463
8  3.1  0.2693
8  3.3  0.187778
8  3.5  0.132081
8  3.7  0.0936756
8  3.9  0.066937
8  4.1  0.0481655
8  4.3  0.0349029
8  4.5  0.0254461
8  4.7  0.0186858
8  4.9  0.0137972
8  5.1  0.0102432
8  5.3  0.00764542
8  5.5  0.00573111
8  5.7  0.00431854
8  5.9  0.00326959
8  6.1  0.00248835
8  6.3  0.00189896
8  6.5  0.00145577
8  6.7  0.00112022
8  6.9  0.000864949
8  7.1  0.000670022
8  7.3  0.000520912
8  7.5  0.000406256
8  7.7  0.000317781
8  7.9  0.00024947
8  8.1  0.000196164
8  8.3  0.000154723
8  8.5  0.000122347
8  8.7  9.69788e-05
8  8.9  7.70823e-05
8  9.1  6.1367e-05
8  9.3  4.90063e-05
8  9.5  3.92041e-05
8  9.7  3.14227e-05
8  9.9  2.52331e-05
8  10.1  2.02997e-05
8  10.3  1.63605e-05
8  10.5  1.32095e-05
8  10.7  1.06835e-05
8  10.9  8.65618e-06
8  11.1  7.02434e-06
8  11.3  5.71001e-06
8  11.5  4.65077e-06
8  11.7  3.79013e-06
8  11.9  3.09435e-06
10  0.1  188.249
10  0.3  111.582
10  0.5  68.8059
10  0.7  42.6052
10  0.9  26.5015
10  1.1  16.6038
10  1.3  10.4971
10  1.5  6.704
10  1.7  4.32234
10  1.9  2.81731
10  2.1  1.85475
10  2.3  1.23353
10  2.5  0.828825
10  2.7  0.562228
10  2.9  0.385082
10  3.1  0.266192
10  3.3  0.185565
10  3.5  0.1305
10  3.7  0.0925316
10  3.9  0.0661107
10  4.1  0.047561
10  4.3  0.0344472
