# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 3.5
# ============================================================
# b  pD0  dsigma_dy
0  0.1  67.9491
0  0.3  38.6547
0  0.5  22.6746
0  0.7  13.2362
0  0.9  7.71211
0  1.1  4.49714
0  1.3  2.63745
0  1.5  1.55725
0  1.7  0.927946
0  1.9  0.557376
0  2.1  0.338027
0  2.3  0.206967
0  2.5  0.127897
0  2.7  0.07982
0  2.9  0.0502263
0  3.1  0.0318866
0  3.3  0.0204144
0  3.5  0.0131787
0  3.7  0.00857393
0  3.9  0.00562088
0  4.1  0.00370788
0  4.3  0.00246502
0  4.5  0.00164984
0  4.7  0.00111059
0  4.9  0.000752055
0  5.1  0.000511871
0  5.3  0.000350433
0  5.5  0.000241145
0  5.7  0.000166679
0  5.9  0.000115752
0  6.1  8.0763e-05
0  6.3  5.65939e-05
0  6.5  3.98196e-05
0  6.7  2.80992e-05
0  6.9  1.99361e-05
0  7.1  1.41743e-05
0  7.3  1.01126e-05
0  7.5  7.24135e-06
0  7.7  5.20075e-06
0  7.9  3.74724e-06
0  8.1  2.7062e-06
0  8.3  1.96096e-06
0  8.5  1.42441e-06
0  8.7  1.03748e-06
0  8.9  7.57423e-07
0  9.1  5.54257e-07
0  9.3  4.0659e-07
0  9.5  2.98931e-07
0  9.7  2.20243e-07
0  9.9  1.62621e-07
0  10.1  1.20384e-07
0  10.3  8.92246e-08
0  10.5  6.62775e-08
0  10.7  4.9315e-08
0  10.9  3.67445e-08
0  11.1  2.74355e-08
0  11.3  2.052e-08
0  11.5  1.53726e-08
0  11.7  1.15396e-08
0  11.9  8.66759e-09
2  0.1  67.903
2  0.3  38.6283
2  0.5  22.6587
2  0.7  13.2268
2  0.9  7.70658
2  1.1  4.49369
2  1.3  2.63534
2  1.5  1.55594
2  1.7  0.927126
2  1.9  0.556863
2  2.1  0.337702
2  2.3  0.206761
2  2.5  0.127764
2  2.7  0.0797353
2  2.9  0.0501716
2  3.1  0.031851
2  3.3  0.0203912
2  3.5  0.0131634
2  3.7  0.00856381
2  3.9  0.00561412
2  4.1  0.00370336
2  4.3  0.00246197
2  4.5  0.00164777
2  4.7  0.0011092
2  4.9  0.000751104
2  5.1  0.000511258
2  5.3  0.00034998
2  5.5  0.000240826
2  5.7  0.000166457
2  5.9  0.000115598
2  6.1  8.06537e-05
2  6.3  5.65172e-05
2  6.5  3.97655e-05
2  6.7  2.8061e-05
2  6.9  1.99086e-05
2  7.1  1.41546e-05
2  7.3  1.00985e-05
2  7.5  7.23123e-06
2  7.7  5.19369e-06
2  7.9  3.74195e-06
2  8.1  2.70231e-06
2  8.3  1.95817e-06
2  8.5  1.42235e-06
2  8.7  1.03597e-06
2  8.9  7.5633e-07
2  9.1  5.53449e-07
2  9.3  4.05998e-07
2  9.5  2.98495e-07
2  9.7  2.19914e-07
2  9.9  1.62379e-07
2  10.1  1.20203e-07
2  10.3  8.90904e-08
2  10.5  6.61771e-08
2  10.7  4.92402e-08
2  10.9  3.66887e-08
2  11.1  2.73948e-08
2  11.3  2.04878e-08
2  11.5  1.5349e-08
2  11.7  1.15218e-08
2  11.9  8.65422e-09
4  0.1  67.7633
4  0.3  38.5484
4  0.5  22.6111
4  0.7  13.1982
4  0.9  7.68911
4  1.1  4.48331
4  1.3  2.62878
4  1.5  1.55198
4  1.7  0.92465
4  1.9  0.555316
4  2.1  0.336731
4  2.3  0.206139
4  2.5  0.127369
4  2.7  0.0794802
4  2.9  0.0500071
4  3.1  0.0317433
4  3.3  0.02032
4  3.5  0.0131167
4  3.7  0.00853273
4  3.9  0.00559364
4  4.1  0.00368947
4  4.3  0.00245256
4  4.5  0.00164142
4  4.7  0.00110476
4  4.9  0.000748153
4  5.1  0.00050931
4  5.3  0.000348615
4  5.5  0.000239898
4  5.7  0.000165805
4  5.9  0.000115133
4  6.1  8.03342e-05
4  6.3  5.62848e-05
4  6.5  3.95994e-05
4  6.7  2.79458e-05
4  6.9  1.98082e-05
4  7.1  1.40961e-05
4  7.3  1.00563e-05
4  7.5  7.20096e-06
4  7.7  5.1713e-06
4  7.9  3.72529e-06
4  8.1  2.69104e-06
4  8.3  1.94995e-06
4  8.5  1.41643e-06
4  8.7  1.03183e-06
4  8.9  7.53064e-07
4  9.1  5.51103e-07
4  9.3  4.0434e-07
4  9.5  2.9712e-07
4  9.7  2.18995e-07
4  9.9  1.61733e-07
4  10.1  1.19582e-07
4  10.3  8.87048e-08
4  10.5  6.58848e-08
4  10.7  4.90244e-08
4  10.9  3.65425e-08
4  11.1  2.72776e-08
4  11.3  2.04022e-08
4  11.5  1.5285e-08
4  11.7  1.14662e-08
4  11.9  8.61635e-09
6  0.1  67.5288
6  0.3  38.4136
6  0.5  22.5303
6  0.7  13.15
6  0.9  7.66024
6  1.1  4.46569
6  1.3  2.61801
6  1.5  1.54531
6  1.7  0.920479
6  1.9  0.552698
6  2.1  0.335077
6  2.3  0.205088
6  2.5  0.126698
6  2.7  0.0790496
6  2.9  0.0497283
6  3.1  0.0315621
6  3.3  0.0202022
6  3.5  0.0130391
6  3.7  0.00848335
6  3.9  0.00555957
6  4.1  0.00366665
6  4.3  0.00243722
6  4.5  0.00163101
6  4.7  0.00109781
6  4.9  0.000743308
6  5.1  0.000505952
6  5.3  0.000346331
6  5.5  0.000238278
6  5.7  0.000164679
6  5.9  0.000114356
6  6.1  7.97796e-05
6  6.3  5.59031e-05
6  6.5  3.93311e-05
6  6.7  2.77508e-05
6  6.9  1.96858e-05
6  7.1  1.3997e-05
6  7.3  9.98544e-06
6  7.5  7.14964e-06
6  7.7  5.13291e-06
6  7.9  3.69927e-06
6  8.1  2.67134e-06
6  8.3  1.93565e-06
6  8.5  1.40589e-06
6  8.7  1.02401e-06
6  8.9  7.47526e-07
6  9.1  5.46979e-07
6  9.3  4.01291e-07
6  9.5  2.94992e-07
6  9.7  2.17316e-07
