# fragmentation : BCFY (r=0.1)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 4.0
# ============================================================
# b  pD0  dsigma_dy
0  0.1  17.7662
0  0.3  12.545
0  0.5  8.43939
0  0.7  5.34388
0  0.9  3.23824
0  1.1  1.90648
0  1.3  1.10337
0  1.5  0.631795
0  1.7  0.359849
0  1.9  0.204323
0  2.1  0.116265
0  2.3  0.0662475
0  2.5  0.037862
0  2.7  0.021753
0  2.9  0.0125485
0  3.1  0.00728272
0  3.3  0.00424734
0  3.5  0.00249181
0  3.7  0.00147001
0  3.9  0.000872717
0  4.1  0.000520664
0  4.3  0.000312389
0  4.5  0.000188355
0  4.7  0.000114195
0  4.9  6.95694e-05
0  5.1  4.25824e-05
0  5.3  2.61785e-05
0  5.5  1.61594e-05
0  5.7  1.00262e-05
0  5.9  6.24319e-06
0  6.1  3.9055e-06
0  6.3  2.45081e-06
0  6.5  1.54352e-06
0  6.7  9.7587e-07
0  6.9  6.18832e-07
0  7.1  3.9387e-07
0  7.3  2.51423e-07
0  7.5  1.61063e-07
0  7.7  1.03442e-07
0  7.9  6.66014e-08
0  8.1  4.30113e-08
0  8.3  2.78548e-08
0  8.5  1.80828e-08
0  8.7  1.1766e-08
0  8.9  7.67677e-09
0  9.1  5.0248e-09
0  9.3  3.29089e-09
0  9.5  2.16179e-09
0  9.7  1.42302e-09
0  9.9  9.38393e-10
0  10.1  6.20173e-10
0  10.3  4.10713e-10
0  10.5  2.72591e-10
0  10.7  1.81046e-10
0  10.9  1.20601e-10
0  11.1  8.04404e-11
0  11.3  5.37804e-11
0  11.5  3.59896e-11
0  11.7  2.41311e-11
0  11.9  1.61911e-11
2  0.1  17.7549
2  0.3  12.537
2  0.5  8.43392
2  0.7  5.34035
2  0.9  3.23605
2  1.1  1.90514
2  1.3  1.10257
2  1.5  0.631312
2  1.7  0.359569
2  1.9  0.204153
2  2.1  0.116163
2  2.3  0.0661882
2  2.5  0.0378289
2  2.7  0.0217319
2  2.9  0.0125358
2  3.1  0.00727519
2  3.3  0.00424281
2  3.5  0.00248909
2  3.7  0.00146838
2  3.9  0.000871723
2  4.1  0.000520064
2  4.3  0.000312026
2  4.5  0.000188132
2  4.7  0.000114058
2  4.9  6.94849e-05
2  5.1  4.25301e-05
2  5.3  2.6146e-05
2  5.5  1.61391e-05
2  5.7  1.00136e-05
2  5.9  6.23526e-06
