# fragmentation : LHAPDF (data/prompt-D0-1-109/prompt-D0-1-109_0044.dat, member 0, Q=1*mt0=1.50333)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : -1.0
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  748.168
0  0.3  589.248
0  0.5  454.281
0  0.7  340.604
0  0.9  251.182
0  1.1  183.145
0  1.3  132.877
0  1.5  96.1946
0  1.7  69.8216
0  1.9  50.9293
0  2.1  37.4174
0  2.3  27.7308
0  2.5  20.7628
0  2.7  15.6971
0  2.9  11.9844
0  3.1  9.24983
0  3.3  7.20695
0  3.5  5.66797
0  3.7  4.49686
0  3.9  3.59987
0  4.1  2.90228
0  4.3  2.36102
0  4.5  1.93279
0  4.7  1.59245
0  4.9  1.32139
0  5.1  1.10266
0  5.3  0.925196
0  5.5  0.780332
0  5.7  0.661253
0  5.9  0.56341
0  6.1  0.482121
0  6.3  0.413979
0  6.5  0.356993
0  6.7  0.309144
0  6.9  0.268495
0  7.1  0.234037
0  7.3  0.204751
0  7.5  0.179616
0  7.7  0.158076
0  7.9  0.139497
0  8.1  0.123386
0  8.3  0.109456
0  8.5  0.0972847
0  8.7  0.0867065
0  8.9  0.0774863
0  9.1  0.0693732
0  9.3  0.0622494
0  9.5  0.0559774
0  9.7  0.0504201
0  9.9  0.0454884
0  10.1  0.0411189
0  10.3  0.0372206
0  10.5  0.0337495
0  10.7  0.0306561
0  10.9  0.027907
0  11.1  0.0254356
0  11.3  0.0232262
0  11.5  0.021221
0  11.7  0.0194218
0  11.9  0.0177912
2  0.1  747.367
2  0.3  588.614
2  0.5  453.784
2  0.7  340.217
2  0.9  250.875
2  1.1  182.916
2  1.3  132.7
2  1.5  96.0603
2  1.7  69.719
2  1.9  50.8516
2  2.1  37.359
2  2.3  27.6863
2  2.5  20.7267
2  2.7  15.6709
2  2.9  11.9641
2  3.1  9.23414
2  3.3  7.19459
2  3.5  5.65813
2  3.7  4.489
2  3.9  3.59359
2  4.1  2.89718
2  4.3  2.35684
2  4.5  1.92938
2  4.7  1.58961
2  4.9  1.31906
2  5.1  1.10069
2  5.3  0.923538
2  5.5  0.778949
2  5.7  0.660058
2  5.9  0.562379
2  6.1  0.481215
2  6.3  0.413244
2  6.5  0.356441
2  6.7  0.308552
2  6.9  0.267977
2  7.1  0.233637
2  7.3  0.204353
2  7.5  0.179344
2  7.7  0.157777
2  7.9  0.139239
2  8.1  0.123166
2  8.3  0.109247
2  8.5  0.0971014
2  8.7  0.0865299
2  8.9  0.0773438
2  9.1  0.0692585
2  9.3  0.0621391
2  9.5  0.0558695
2  9.7  0.0503272
2  9.9  0.0454107
2  10.1  0.0410509
2  10.3  0.0371555
2  10.5  0.0336938
2  10.7  0.0306031
2  10.9  0.0278565
2  11.1  0.0253807
2  11.3  0.0231849
2  11.5  0.0211756
2  11.7  0.0193683
2  11.9  0.0177525
4  0.1  744.945
4  0.3  586.715
4  0.5  452.284
4  0.7  339.049
4  0.9  249.985
4  1.1  182.221
4  1.3  132.165
4  1.5  95.6457
